Cancer id,Cancer label,Population id,Country label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total
11,Lung,152,Chile,1,1,2006,16.53152601,18.75946462,,1540
11,Lung,152,Chile,1,1,2007,15.88576229,18.52911293,,1536
11,Lung,152,Chile,1,1,2008,14.70263424,17.38965408,,1456
11,Lung,152,Chile,1,1,2009,15.42022959,18.74001481,,1585
11,Lung,152,Chile,1,1,2010,15.7263159,19.79305895,,1691
11,Lung,152,Chile,1,1,2011,15.58429562,19.95723912,,1722
11,Lung,152,Chile,1,1,2012,14.73649889,19.28317882,,1680
11,Lung,152,Chile,1,1,2013,15.11371481,20.56524175,,1809
11,Lung,152,Chile,1,1,2014,14.85401237,20.57384598,,1828
11,Lung,152,Chile,1,1,2015,14.48036936,20.55374805,,1845
11,Lung,152,Chile,1,1,2016,14.02419595,20.63684989,,1875
11,Lung,152,Chile,1,1,2017,13.55452833,20.55033071,,1897
11,Lung,152,Chile,1,1,2018,13.5186356,20.84568241,,1959
11,Lung,152,Chile,1,1,2019,12.89001034,20.42064968,,1950
11,Lung,152,Chile,1,1,2020,12.67103348,20.57459701,,1982
11,Lung,152,Chile,1,1,2021,12.92110384,21.6182864,,2091
12,Melanoma of skin,152,Chile,1,1,2000,1.235513534,1.101936446,,85
12,Melanoma of skin,152,Chile,1,1,2001,0.8921442222,0.884342769,,69
12,Melanoma of skin,152,Chile,1,1,2002,1.004807855,1.026900482,,81
12,Melanoma of skin,152,Chile,1,1,2003,1.253773352,1.217087889,,97
12,Melanoma of skin,152,Chile,1,1,2004,1.024522156,1.043456614,,84
12,Melanoma of skin,152,Chile,1,1,2005,0.9979445505,1.131625096,,92
12,Melanoma of skin,152,Chile,1,1,2006,0.8687370902,0.9745176427,,80
12,Melanoma of skin,152,Chile,1,1,2007,0.7031230039,0.7961728214,,66
12,Melanoma of skin,152,Chile,1,1,2008,0.6057207802,0.7524369552,,63
12,Melanoma of skin,152,Chile,1,1,2009,0.6543208342,0.7803413106,,66
12,Melanoma of skin,152,Chile,1,1,2010,0.7824676046,1.006625115,,86
12,Melanoma of skin,152,Chile,1,1,2011,1.000113129,1.251673534,,108
12,Melanoma of skin,152,Chile,1,1,2012,0.62428704,0.8034657841,,70
12,Melanoma of skin,152,Chile,1,1,2013,0.6439824965,0.863990256,,76
12,Melanoma of skin,152,Chile,1,1,2014,0.865144227,1.20426779,,107
12,Melanoma of skin,152,Chile,1,1,2015,0.8854392517,1.258847442,,113
12,Melanoma of skin,152,Chile,1,1,2016,0.8492059199,1.221701513,,111
12,Melanoma of skin,152,Chile,1,1,2017,0.9115713505,1.289135137,,119
12,Melanoma of skin,152,Chile,1,1,2018,0.9048050105,1.298199722,,122
12,Melanoma of skin,152,Chile,1,1,2019,1.003009912,1.518458566,,145
12,Melanoma of skin,152,Chile,1,1,2020,0.8331755229,1.245687003,,120
12,Melanoma of skin,152,Chile,1,1,2021,0.9074798068,1.468099794,,142
19,Prostate,152,Chile,1,1,2000,19.20682867,16.64572231,,1284
19,Prostate,152,Chile,1,1,2001,18.0168235,16.469282,,1285
19,Prostate,152,Chile,1,1,2002,18.10649479,17.07697469,,1347
19,Prostate,152,Chile,1,1,2003,17.86065761,18.4696224,,1472
19,Prostate,152,Chile,1,1,2004,17.06967024,18.16111392,,1462
19,Prostate,152,Chile,1,1,2005,16.23106815,18.62261299,,1514
19,Prostate,152,Chile,1,1,2006,15.99701481,19.46598991,,1598
19,Prostate,152,Chile,1,1,2007,14.99705597,19.10814771,,1584
19,Prostate,152,Chile,1,1,2008,14.44654393,19.36032229,,1621
19,Prostate,152,Chile,1,1,2009,14.67706699,20.72633814,,1753
19,Prostate,152,Chile,1,1,2010,15.41880902,22.52031071,,1924
19,Prostate,152,Chile,1,1,2011,14.71385791,22.50694447,,1942
19,Prostate,152,Chile,1,1,2012,14.82812084,23.47267898,,2045
19,Prostate,152,Chile,1,1,2013,14.2608155,23.20268569,,2041
19,Prostate,152,Chile,1,1,2014,13.73682468,23.11743963,,2054
19,Prostate,152,Chile,1,1,2015,13.57702633,23.36108925,,2097
19,Prostate,152,Chile,1,1,2016,13.17208472,23.20132243,,2108
19,Prostate,152,Chile,1,1,2017,12.99891387,23.6702544,,2185
19,Prostate,152,Chile,1,1,2018,12.53624567,22.93131475,,2155
19,Prostate,152,Chile,1,1,2019,12.37184345,23.2690685,,2222
19,Prostate,152,Chile,1,1,2020,11.15942613,21.84104546,,2104
19,Prostate,152,Chile,1,1,2021,12.57000367,25.13345492,,2431
2,Oesophagus,152,Chile,1,1,2000,6.729516875,6.196772013,,478
2,Oesophagus,152,Chile,1,1,2001,5.62250815,5.664920346,,442
2,Oesophagus,152,Chile,1,1,2002,5.975708857,5.857136084,,462
2,Oesophagus,152,Chile,1,1,2003,5.578513232,5.784304297,,461
2,Oesophagus,152,Chile,1,1,2004,4.92689611,5.26697148,,424
2,Oesophagus,152,Chile,1,1,2005,4.895401351,5.572023571,,453
2,Oesophagus,152,Chile,1,1,2006,4.500614008,5.262395271,,432
2,Oesophagus,152,Chile,1,1,2007,4.208139796,5.187186563,,430
2,Oesophagus,152,Chile,1,1,2008,4.166980367,5.207341468,,436
2,Oesophagus,152,Chile,1,1,2009,3.863523654,5.024925106,,425
2,Oesophagus,152,Chile,1,1,2010,3.462589088,4.763911881,,407
2,Oesophagus,152,Chile,1,1,2011,3.623242475,5.076231554,,438
2,Oesophagus,152,Chile,1,1,2012,3.177681897,4.545320721,,396
2,Oesophagus,152,Chile,1,1,2013,2.984047103,4.354056159,,383
2,Oesophagus,152,Chile,1,1,2014,2.766425232,4.231819524,,376
2,Oesophagus,152,Chile,1,1,2015,2.746745773,4.311273981,,387
2,Oesophagus,152,Chile,1,1,2016,2.942269426,4.743723894,,431
2,Oesophagus,152,Chile,1,1,2017,2.692373947,4.33322735,,400
2,Oesophagus,152,Chile,1,1,2018,2.535625621,4.203187623,,395
2,Oesophagus,152,Chile,1,1,2019,2.428277059,4.126018447,,394
2,Oesophagus,152,Chile,1,1,2020,2.22116355,3.944675511,,380
2,Oesophagus,152,Chile,1,1,2021,2.319473816,4.083798723,,395
20,Testis,152,Chile,1,1,2000,1.237517027,1.36121561,,105
20,Testis,152,Chile,1,1,2001,1.112125171,1.179123692,,92
20,Testis,152,Chile,1,1,2002,1.191675756,1.293133941,,102
20,Testis,152,Chile,1,1,2003,1.259223456,1.367655463,,109
20,Testis,152,Chile,1,1,2004,1.129589593,1.229788152,,99
20,Testis,152,Chile,1,1,2005,0.9964529021,1.143925369,,93
20,Testis,152,Chile,1,1,2006,0.8655495649,0.9866991132,,81
20,Testis,152,Chile,1,1,2007,0.9297299839,1.061563762,,88
20,Testis,152,Chile,1,1,2008,0.816623002,0.9435320549,,79
20,Testis,152,Chile,1,1,2009,1.254850718,1.430625736,,121
20,Testis,152,Chile,1,1,2010,1.08120877,1.229019036,,105
20,Testis,152,Chile,1,1,2011,1.038822757,1.216904825,,105
20,Testis,152,Chile,1,1,2012,0.9262938675,1.09041785,,95
20,Testis,152,Chile,1,1,2013,0.9862277533,1.125460991,,99
20,Testis,152,Chile,1,1,2014,1.08829231,1.249287147,,111
20,Testis,152,Chile,1,1,2015,1.073212134,1.236566956,,111
20,Testis,152,Chile,1,1,2016,0.8615921204,1.001575114,,91
20,Testis,152,Chile,1,1,2017,0.9290550691,1.104972974,,102
20,Testis,152,Chile,1,1,2018,0.9599775066,1.138585002,,107
20,Testis,152,Chile,1,1,2019,1.031315629,1.225238981,,117
20,Testis,152,Chile,1,1,2020,0.941875038,1.162641203,,112
20,Testis,152,Chile,1,1,2021,0.8131317608,1.013195632,,98
21,Kidney,152,Chile,1,1,2000,3.489074521,3.305809338,,255
21,Kidney,152,Chile,1,1,2001,3.655318251,3.614270447,,282
21,Kidney,152,Chile,1,1,2002,3.576621152,3.537101661,,279
21,Kidney,152,Chile,1,1,2003,3.750514459,3.764189347,,300
21,Kidney,152,Chile,1,1,2004,3.810706195,3.99991702,,322
21,Kidney,152,Chile,1,1,2005,3.864602095,4.378897111,,356
21,Kidney,152,Chile,1,1,2006,3.498152142,3.934614982,,323
21,Kidney,152,Chile,1,1,2007,3.241856948,3.88435831,,322
21,Kidney,152,Chile,1,1,2008,3.587570133,4.204092194,,352
21,Kidney,152,Chile,1,1,2009,4.068151712,4.942161634,,418
21,Kidney,152,Chile,1,1,2010,3.881681733,4.822436597,,412
21,Kidney,152,Chile,1,1,2011,3.410573599,4.392446938,,379
21,Kidney,152,Chile,1,1,2012,3.985741039,5.32583034,,464
21,Kidney,152,Chile,1,1,2013,3.670335971,4.956575679,,436
21,Kidney,152,Chile,1,1,2014,4.058693833,5.661184097,,503
21,Kidney,152,Chile,1,1,2015,3.943376756,5.63696288,,506
21,Kidney,152,Chile,1,1,2016,4.267327453,6.097501246,,554
21,Kidney,152,Chile,1,1,2017,3.985062161,5.925688401,,547
21,Kidney,152,Chile,1,1,2018,3.944718724,5.937667579,,558
21,Kidney,152,Chile,1,1,2019,4.250391138,6.40894236,,612
21,Kidney,152,Chile,1,1,2020,3.906411837,6.197292842,,597
21,Kidney,152,Chile,1,1,2021,4.08163778,6.57543288,,636
22,Bladder,152,Chile,1,1,2000,2.933872549,2.579827679,,199
22,Bladder,152,Chile,1,1,2001,2.668518147,2.486413003,,194
22,Bladder,152,Chile,1,1,2002,2.621183452,2.573590097,,203
22,Bladder,152,Chile,1,1,2003,2.268972524,2.383986586,,190
22,Bladder,152,Chile,1,1,2004,2.432440582,2.596219432,,209
22,Bladder,152,Chile,1,1,2005,2.691558921,3.087368469,,251
22,Bladder,152,Chile,1,1,2006,2.275409593,2.655560576,,218
22,Bladder,152,Chile,1,1,2007,2.428018816,3.039932591,,252
22,Bladder,152,Chile,1,1,2008,2.26354365,2.902256827,,243
22,Bladder,152,Chile,1,1,2009,2.408520115,3.121365243,,264
22,Bladder,152,Chile,1,1,2010,2.649236377,3.605122505,,308
22,Bladder,152,Chile,1,1,2011,2.153005435,3.106004695,,268
22,Bladder,152,Chile,1,1,2012,2.179149303,3.133516558,,273
22,Bladder,152,Chile,1,1,2013,2.18573136,3.23996346,,285
22,Bladder,152,Chile,1,1,2014,2.480078019,3.792880797,,337
22,Bladder,152,Chile,1,1,2015,2.67440033,4.211011796,,378
22,Bladder,152,Chile,1,1,2016,2.340477116,3.830199339,,348
22,Bladder,152,Chile,1,1,2017,2.47317524,4.094899846,,378
22,Bladder,152,Chile,1,1,2018,2.484184749,4.235110567,,398
22,Bladder,152,Chile,1,1,2019,2.271348336,3.927048014,,375
22,Bladder,152,Chile,1,1,2020,2.273598945,4.027721311,,388
22,Bladder,152,Chile,1,1,2021,2.300327849,4.197524763,,406
23,Brain and central nervous system,152,Chile,1,1,2000,1.678642663,1.620494773,,125
23,Brain and central nervous system,152,Chile,1,1,2001,2.073554209,2.025016775,,158
23,Brain and central nervous system,152,Chile,1,1,2002,1.777423361,1.774889722,,140
23,Brain and central nervous system,152,Chile,1,1,2003,1.712559472,1.7315271,,138
23,Brain and central nervous system,152,Chile,1,1,2004,2.111250679,2.186290048,,176
23,Brain and central nervous system,152,Chile,1,1,2005,1.884559822,2.041845282,,166
23,Brain and central nervous system,152,Chile,1,1,2006,1.713817261,1.802857639,,148
23,Brain and central nervous system,152,Chile,1,1,2007,2.029177713,2.183443646,,181
23,Brain and central nervous system,152,Chile,1,1,2008,2.080057426,2.317028084,,194
23,Brain and central nervous system,152,Chile,1,1,2009,2.291928873,2.589314349,,219
23,Brain and central nervous system,152,Chile,1,1,2010,2.266192173,2.539972674,,217
23,Brain and central nervous system,152,Chile,1,1,2011,2.371123949,2.735138463,,236
23,Brain and central nervous system,152,Chile,1,1,2012,2.119922732,2.502222013,,218
23,Brain and central nervous system,152,Chile,1,1,2013,2.413995864,2.967124432,,261
23,Brain and central nervous system,152,Chile,1,1,2014,2.320682944,2.712416237,,241
23,Brain and central nervous system,152,Chile,1,1,2015,2.289089335,2.81848144,,253
23,Brain and central nervous system,152,Chile,1,1,2016,2.369360259,2.916674784,,265
23,Brain and central nervous system,152,Chile,1,1,2017,2.163220951,2.740766299,,253
23,Brain and central nervous system,152,Chile,1,1,2018,2.182582398,2.777296126,,261
23,Brain and central nervous system,152,Chile,1,1,2019,2.602559105,3.267303948,,312
23,Brain and central nervous system,152,Chile,1,1,2020,2.032630407,2.719749957,,262
23,Brain and central nervous system,152,Chile,1,1,2021,2.400786542,3.246361516,,314
24,Thyroid,152,Chile,1,1,2000,0.3447480238,0.3370629129,,26
24,Thyroid,152,Chile,1,1,2001,0.3160163414,0.2691477992,,21
24,Thyroid,152,Chile,1,1,2002,0.3960101288,0.4056890794,,32
24,Thyroid,152,Chile,1,1,2003,0.3867633721,0.4140608282,,33
24,Thyroid,152,Chile,1,1,2004,0.2965616761,0.3229746662,,26
24,Thyroid,152,Chile,1,1,2005,0.2714177906,0.282906274,,23
24,Thyroid,152,Chile,1,1,2006,0.2800165493,0.3045367633,,25
24,Thyroid,152,Chile,1,1,2007,0.4083665123,0.4825289827,,40
24,Thyroid,152,Chile,1,1,2008,0.231335804,0.2627557621,,22
24,Thyroid,152,Chile,1,1,2009,0.2565851419,0.3428772426,,29
24,Thyroid,152,Chile,1,1,2010,0.3526856289,0.4681977279,,40
24,Thyroid,152,Chile,1,1,2011,0.2667204913,0.3476870927,,30
24,Thyroid,152,Chile,1,1,2012,0.2456045659,0.3558205615,,31
24,Thyroid,152,Chile,1,1,2013,0.3450039187,0.4661000065,,41
24,Thyroid,152,Chile,1,1,2014,0.2912633506,0.3939193706,,35
24,Thyroid,152,Chile,1,1,2015,0.3179188098,0.4456097138,,40
24,Thyroid,152,Chile,1,1,2016,0.290026766,0.4402527976,,40
24,Thyroid,152,Chile,1,1,2017,0.3221711122,0.519987282,,48
24,Thyroid,152,Chile,1,1,2018,0.3091287436,0.5001261222,,47
24,Thyroid,152,Chile,1,1,2019,0.3943331873,0.6073834262,,58
24,Thyroid,152,Chile,1,1,2020,0.2906713303,0.4567519012,,44
24,Thyroid,152,Chile,1,1,2021,0.3084380326,0.4859203543,,47
25,Hodgkin lymphoma,152,Chile,1,1,2000,0.3257262702,0.350026871,,27
25,Hodgkin lymphoma,152,Chile,1,1,2001,0.3385561685,0.3332306086,,26
25,Hodgkin lymphoma,152,Chile,1,1,2002,0.409065096,0.4183668631,,33
25,Hodgkin lymphoma,152,Chile,1,1,2003,0.290067567,0.3011351478,,24
25,Hodgkin lymphoma,152,Chile,1,1,2004,0.3743716061,0.385085179,,31
25,Hodgkin lymphoma,152,Chile,1,1,2005,0.2299308441,0.2214049101,,18
25,Hodgkin lymphoma,152,Chile,1,1,2006,0.3380618662,0.3898070571,,32
25,Hodgkin lymphoma,152,Chile,1,1,2007,0.2395514154,0.2533277159,,21
25,Hodgkin lymphoma,152,Chile,1,1,2008,0.1997367883,0.2388688747,,20
25,Hodgkin lymphoma,152,Chile,1,1,2009,0.221740484,0.2601137702,,22
25,Hodgkin lymphoma,152,Chile,1,1,2010,0.3436827691,0.3979680687,,34
25,Hodgkin lymphoma,152,Chile,1,1,2011,0.2007105855,0.2433809649,,21
25,Hodgkin lymphoma,152,Chile,1,1,2012,0.2540158189,0.3213863136,,28
25,Hodgkin lymphoma,152,Chile,1,1,2013,0.2736099292,0.3751536638,,33
25,Hodgkin lymphoma,152,Chile,1,1,2014,0.3424520917,0.427683888,,38
25,Hodgkin lymphoma,152,Chile,1,1,2015,0.3652260887,0.4678901995,,42
25,Hodgkin lymphoma,152,Chile,1,1,2016,0.4476445437,0.5833349568,,53
25,Hodgkin lymphoma,152,Chile,1,1,2017,0.2849881571,0.4008235299,,37
25,Hodgkin lymphoma,152,Chile,1,1,2018,0.2517193555,0.3192294397,,30
25,Hodgkin lymphoma,152,Chile,1,1,2019,0.2149877617,0.3351080972,,32
25,Hodgkin lymphoma,152,Chile,1,1,2020,0.1864419948,0.2802795758,,27
25,Hodgkin lymphoma,152,Chile,1,1,2021,0.2406828845,0.372194314,,36
26,Non-Hodgkin lymphoma,152,Chile,1,1,2000,3.261201961,3.124313923,,241
26,Non-Hodgkin lymphoma,152,Chile,1,1,2001,3.132919324,3.114424534,,243
26,Non-Hodgkin lymphoma,152,Chile,1,1,2002,3.339737541,3.346934905,,264
26,Non-Hodgkin lymphoma,152,Chile,1,1,2003,3.088400696,3.274844732,,261
26,Non-Hodgkin lymphoma,152,Chile,1,1,2004,3.241595607,3.428500303,,276
26,Non-Hodgkin lymphoma,152,Chile,1,1,2005,3.264620357,3.665481289,,298
26,Non-Hodgkin lymphoma,152,Chile,1,1,2006,2.929425719,3.447356161,,283
26,Non-Hodgkin lymphoma,152,Chile,1,1,2007,3.122779868,3.655157044,,303
26,Non-Hodgkin lymphoma,152,Chile,1,1,2008,2.97493182,3.535259345,,296
26,Non-Hodgkin lymphoma,152,Chile,1,1,2009,3.175961181,3.972646672,,336
26,Non-Hodgkin lymphoma,152,Chile,1,1,2010,3.170622637,3.921155971,,335
26,Non-Hodgkin lymphoma,152,Chile,1,1,2011,3.100976595,3.963632857,,342
26,Non-Hodgkin lymphoma,152,Chile,1,1,2012,2.789535139,3.569683698,,311
26,Non-Hodgkin lymphoma,152,Chile,1,1,2013,2.724709104,3.660590295,,322
26,Non-Hodgkin lymphoma,152,Chile,1,1,2014,2.914434634,3.927938866,,349
26,Non-Hodgkin lymphoma,152,Chile,1,1,2015,2.738403487,3.798822811,,341
26,Non-Hodgkin lymphoma,152,Chile,1,1,2016,2.678644363,3.797180379,,345
26,Non-Hodgkin lymphoma,152,Chile,1,1,2017,2.61380797,3.878238478,,358
26,Non-Hodgkin lymphoma,152,Chile,1,1,2018,2.443602749,3.61793365,,340
26,Non-Hodgkin lymphoma,152,Chile,1,1,2019,2.509193528,3.769966094,,360
26,Non-Hodgkin lymphoma,152,Chile,1,1,2020,2.69678387,4.162670736,,401
26,Non-Hodgkin lymphoma,152,Chile,1,1,2021,2.343044211,3.701265678,,358
27,Multiple myeloma,152,Chile,1,1,2000,2.373132971,2.177944975,,168
27,Multiple myeloma,152,Chile,1,1,2001,1.906586805,1.807135224,,141
27,Multiple myeloma,152,Chile,1,1,2002,2.103951254,2.053800964,,162
27,Multiple myeloma,152,Chile,1,1,2003,2.27712034,2.383986586,,190
27,Multiple myeloma,152,Chile,1,1,2004,2.246306936,2.447154202,,197
27,Multiple myeloma,152,Chile,1,1,2005,2.211366228,2.361652374,,192
27,Multiple myeloma,152,Chile,1,1,2006,2.347651968,2.631197635,,216
27,Multiple myeloma,152,Chile,1,1,2007,1.918968849,2.328202341,,193
27,Multiple myeloma,152,Chile,1,1,2008,2.09379488,2.424519078,,203
27,Multiple myeloma,152,Chile,1,1,2009,1.923033175,2.411964051,,204
27,Multiple myeloma,152,Chile,1,1,2010,1.842771807,2.247349094,,192
27,Multiple myeloma,152,Chile,1,1,2011,1.836617446,2.456988789,,212
27,Multiple myeloma,152,Chile,1,1,2012,1.936752998,2.628480922,,229
27,Multiple myeloma,152,Chile,1,1,2013,1.938407138,2.614707354,,230
27,Multiple myeloma,152,Chile,1,1,2014,2.13111528,3.027551734,,269
27,Multiple myeloma,152,Chile,1,1,2015,2.064176697,2.963304597,,266
27,Multiple myeloma,152,Chile,1,1,2016,1.934401354,2.927681104,,266
27,Multiple myeloma,152,Chile,1,1,2017,2.115691312,3.184922102,,294
27,Multiple myeloma,152,Chile,1,1,2018,1.955441374,2.915628883,,274
27,Multiple myeloma,152,Chile,1,1,2019,1.789271653,2.911251595,,278
27,Multiple myeloma,152,Chile,1,1,2020,1.786436639,2.906603008,,280
27,Multiple myeloma,152,Chile,1,1,2021,1.710269732,2.874167202,,278
28,Leukaemia,152,Chile,1,1,2000,3.523811315,3.487304752,,269
28,Leukaemia,152,Chile,1,1,2001,3.895377367,3.870601684,,302
28,Leukaemia,152,Chile,1,1,2002,3.934255345,3.955468524,,312
28,Leukaemia,152,Chile,1,1,2003,3.984221817,4.077871793,,325
28,Leukaemia,152,Chile,1,1,2004,3.589498985,3.726630764,,300
28,Leukaemia,152,Chile,1,1,2005,3.302153133,3.603979925,,293
28,Leukaemia,152,Chile,1,1,2006,3.677808388,3.910252041,,321
28,Leukaemia,152,Chile,1,1,2007,3.497899296,3.908484759,,324
28,Leukaemia,152,Chile,1,1,2008,3.145730044,3.58303312,,300
28,Leukaemia,152,Chile,1,1,2009,3.452885446,3.960823319,,335
28,Leukaemia,152,Chile,1,1,2010,3.332134423,3.932860914,,336
28,Leukaemia,152,Chile,1,1,2011,3.330727271,3.963632857,,342
28,Leukaemia,152,Chile,1,1,2012,3.59542552,4.361671399,,380
28,Leukaemia,152,Chile,1,1,2013,3.704122266,4.581422015,,403
28,Leukaemia,152,Chile,1,1,2014,3.567486057,4.479425985,,398
28,Leukaemia,152,Chile,1,1,2015,3.227061517,4.144170339,,372
28,Leukaemia,152,Chile,1,1,2016,3.730059703,4.886806053,,444
28,Leukaemia,152,Chile,1,1,2017,3.365886952,4.669052469,,431
28,Leukaemia,152,Chile,1,1,2018,3.067876938,4.149982716,,390
28,Leukaemia,152,Chile,1,1,2019,3.342570955,4.660096977,,445
28,Leukaemia,152,Chile,1,1,2020,2.998248481,4.048482761,,390
28,Leukaemia,152,Chile,1,1,2021,2.838402252,3.928717759,,380
3,Stomach,152,Chile,1,1,2000,27.89115699,26.05755596,,2010
3,Stomach,152,Chile,1,1,2001,26.35278522,25.18454407,,1965
3,Stomach,152,Chile,1,1,2002,26.17447004,26.44585686,,2086
3,Stomach,152,Chile,1,1,2003,24.77884449,25.84743352,,2060
3,Stomach,152,Chile,1,1,2004,23.48811204,25.17960186,,2027
3,Stomach,152,Chile,1,1,2005,22.41393329,25.14175757,,2044
3,Stomach,152,Chile,1,1,2006,22.72943039,26.03180253,,2137
3,Stomach,152,Chile,1,1,2007,20.03078396,23.48709823,,1947
3,Stomach,152,Chile,1,1,2008,19.22022497,23.37331939,,1957
3,Stomach,152,Chile,1,1,2009,21.31038242,26.42519438,,2235
